#Mean	491.621
#Median	464
#Mode	394
#STDev	200.458
#PercentOfPairs	99.994
#InsertSize	Count
35	5
36	5
37	4
38	1
39	3
40	1
41	4
42	5
43	5
44	5
45	7
46	6
47	1
49	4
50	2
51	5
52	7
53	8
54	2
55	4
56	5
57	4
58	5
59	9
60	7
61	5
62	6
63	13
64	7
65	7
66	11
67	6
68	4
69	6
70	4
71	7
72	14
73	14
74	18
75	17
76	10
77	8
78	6
79	9
80	9
81	8
82	18
83	13
84	18
85	14
86	22
87	9
88	5
89	3
90	11
91	11
92	11
93	21
94	13
95	21
96	20
97	23
98	17
99	23
100	12
101	12
102	13
103	23
104	21
105	23
106	24
107	22
108	11
109	9
110	23
111	9
112	18
113	19
114	22
115	30
116	26
117	23
118	20
119	18
120	15
121	24
122	21
123	33
124	41
125	31
126	27
127	27
128	26
129	22
130	17
131	21
132	24
133	38
134	32
135	38
136	35
137	32
138	18
139	23
140	23
141	23
142	26
143	42
144	39
145	48
146	53
147	37
148	36
149	33
150	27
151	16
152	27
153	35
154	35
155	44
156	55
157	38
158	39
159	51
160	30
161	37
162	30
163	39
164	45
165	44
166	41
167	51
168	53
169	38
170	33
171	41
172	35
173	30
174	42
175	54
176	54
177	79
178	54
179	41
180	50
181	50
182	44
183	40
184	55
185	59
186	62
187	79
188	67
189	51
190	56
191	59
192	41
193	38
194	59
195	65
196	83
197	74
198	72
199	67
200	73
201	56
202	54
203	44
204	60
205	59
206	97
207	74
208	95
209	80
210	67
211	78
212	54
213	57
214	66
215	67
216	72
217	90
218	102
219	103
220	93
221	75
222	78
223	59
224	63
225	85
226	69
227	86
228	102
229	102
230	92
231	85
232	86
233	80
234	70
235	90
236	79
237	86
238	118
239	117
240	130
241	123
242	97
243	84
244	93
245	96
246	107
247	111
248	105
249	115
250	110
251	130
252	108
253	109
254	101
255	87
256	110
257	109
258	131
259	125
260	155
261	152
262	125
263	133
264	114
265	116
266	121
267	110
268	124
269	158
270	131
271	143
272	142
273	112
274	115
275	117
276	123
277	119
278	144
279	110
280	145
281	166
282	148
283	150
284	124
285	115
286	125
287	120
288	149
289	155
290	153
291	149
292	167
293	163
294	154
295	114
296	142
297	146
298	148
299	169
300	170
301	158
302	171
303	205
304	181
305	167
306	164
307	149
308	182
309	174
310	190
311	202
312	176
313	218
314	178
315	188
316	180
317	204
318	140
319	211
320	172
321	201
322	189
323	231
324	194
325	166
326	177
327	174
328	189
329	171
330	179
331	224
332	218
333	228
334	212
335	192
336	197
337	170
338	200
339	171
340	186
341	239
342	201
343	269
344	186
345	232
346	210
347	204
348	186
349	186
350	190
351	198
352	226
353	218
354	221
355	260
356	222
357	222
358	227
359	190
360	233
361	227
362	251
363	233
364	229
365	243
366	239
367	192
368	230
369	197
370	209
371	229
372	255
373	235
374	273
375	237
376	243
377	220
378	230
379	212
380	203
381	218
382	260
383	243
384	250
385	229
386	285
387	253
388	247
389	230
390	234
391	236
392	227
393	234
394	286
395	272
396	235
397	243
398	275
399	225
400	221
401	225
402	251
403	255
404	236
405	246
406	249
407	247
408	237
409	223
410	235
411	246
412	230
413	272
414	244
415	257
416	282
417	248
418	229
419	245
420	243
421	237
422	250
423	219
424	236
425	255
426	238
427	262
428	270
429	248
430	232
431	210
432	242
433	211
434	262
435	219
436	261
437	251
438	269
439	233
440	200
441	250
442	262
443	252
444	238
445	271
446	263
447	248
448	254
449	227
450	261
451	257
452	222
453	219
454	208
455	234
456	241
457	269
458	251
459	227
460	235
461	230
462	234
463	188
464	215
465	246
466	228
467	238
468	251
469	248
470	230
471	235
472	207
473	222
474	250
475	228
476	234
477	184
478	217
479	207
480	221
481	218
482	196
483	195
484	206
485	216
486	211
487	211
488	213
489	227
490	229
491	244
492	235
493	223
494	200
495	188
496	182
497	200
498	224
499	239
500	226
501	220
502	223
503	197
504	203
505	199
506	182
507	205
508	209
509	207
510	260
511	208
512	178
513	208
514	195
515	184
516	217
517	200
518	177
519	211
520	211
521	212
522	181
523	200
524	191
525	189
526	172
527	170
528	184
529	178
530	210
531	199
532	185
533	207
534	182
535	186
536	181
537	176
538	186
539	207
540	182
541	189
542	219
543	173
544	165
545	171
546	175
547	159
548	174
549	161
550	184
551	214
552	158
553	211
554	161
555	173
556	168
557	145
558	169
559	171
560	165
561	175
562	175
563	190
564	157
565	176
566	153
567	153
568	163
569	170
570	185
571	149
572	161
573	145
574	138
575	154
576	161
577	176
578	162
579	150
580	146
581	163
582	159
583	163
584	172
585	193
586	147
587	152
588	156
589	152
590	128
591	142
592	158
593	148
594	144
595	146
596	137
597	154
598	136
599	96
600	148
601	143
602	144
603	162
604	158
605	132
606	128
607	164
608	122
609	128
610	137
611	136
612	132
613	161
614	126
615	156
616	143
617	141
618	121
619	121
620	148
621	133
622	120
623	130
624	118
625	117
626	130
627	149
628	152
629	116
630	124
631	124
632	106
633	132
634	125
635	142
636	114
637	114
638	120
639	95
640	125
641	133
642	113
643	99
644	131
645	118
646	106
647	112
648	120
649	100
650	107
651	109
652	120
653	113
654	102
655	97
656	120
657	92
658	101
659	114
660	105
661	119
662	113
663	122
664	111
665	128
666	124
667	119
668	114
669	95
670	109
671	98
672	97
673	104
674	104
675	99
676	106
677	125
678	111
679	87
680	102
681	103
682	90
683	95
684	81
685	109
686	100
687	105
688	84
689	113
690	101
691	84
692	100
693	95
694	88
695	86
696	79
697	76
698	91
699	84
700	78
701	83
702	95
703	96
704	98
705	98
706	98
707	92
708	97
709	75
710	79
711	91
712	79
713	89
714	78
715	89
716	85
717	104
718	80
719	78
720	81
721	83
722	90
723	78
724	74
725	74
726	72
727	78
728	64
729	80
730	72
731	67
732	78
733	75
