#Mean	483.448
#Median	455
#Mode	387
#STDev	193.618
#PercentOfPairs	99.990
#InsertSize	Count
35	3
36	2
37	1
38	3
39	1
40	3
41	2
42	7
43	7
44	3
45	6
46	4
47	4
48	4
49	3
50	4
51	7
52	4
53	5
54	6
55	5
56	4
57	4
58	1
59	4
60	5
61	4
62	13
63	12
64	10
65	10
66	10
67	8
68	7
69	2
70	6
71	6
72	8
73	19
74	8
75	16
76	13
77	8
78	1
79	3
80	6
81	8
82	7
83	16
84	20
85	17
86	8
87	18
88	7
89	4
90	5
91	12
92	6
93	13
94	8
95	19
96	17
97	8
98	11
99	12
100	5
101	5
102	16
103	14
104	9
105	20
106	12
107	18
108	13
109	13
110	6
111	9
112	8
113	15
114	23
115	26
116	20
117	26
118	15
119	18
120	10
121	15
122	15
123	16
124	17
125	24
126	28
127	16
128	17
129	16
130	27
131	13
132	14
133	17
134	29
135	29
136	29
137	38
138	19
139	22
140	18
141	12
142	19
143	32
144	28
145	29
146	45
147	40
148	29
149	26
150	26
151	17
152	29
153	26
154	36
155	38
156	41
157	38
158	44
159	36
160	25
161	32
162	21
163	33
164	28
165	53
166	33
167	43
168	42
169	55
170	36
171	35
172	36
173	34
174	37
175	60
176	58
177	57
178	53
179	57
180	52
181	36
182	29
183	30
184	46
185	48
186	49
187	64
188	55
189	53
190	49
191	33
192	42
193	38
194	45
195	52
196	64
197	54
198	61
199	52
200	66
201	73
202	46
203	43
204	61
205	59
206	66
207	76
208	86
209	85
210	70
211	79
212	60
213	66
214	62
215	81
216	77
217	80
218	95
219	100
220	84
221	76
222	66
223	72
224	68
225	70
226	65
227	103
228	87
229	98
230	90
231	109
232	75
233	91
234	64
235	70
236	74
237	85
238	97
239	97
240	96
241	102
242	86
243	72
244	106
245	80
246	85
247	102
248	121
249	116
250	102
251	115
252	104
253	99
254	94
255	98
256	104
257	102
258	114
259	124
260	122
261	142
262	107
263	110
264	100
265	86
266	115
267	115
268	98
269	144
270	135
271	149
272	128
273	130
274	130
275	114
276	92
277	138
278	111
279	148
280	152
281	174
282	170
283	137
284	149
285	134
286	127
287	113
288	162
289	188
290	151
291	153
292	184
293	165
294	143
295	153
296	140
297	154
298	136
299	178
300	141
301	181
302	154
303	176
304	138
305	174
306	178
307	133
308	167
309	129
310	164
311	189
312	192
313	176
314	175
315	206
316	192
317	146
318	178
319	174
320	164
321	226
322	185
323	212
324	167
325	199
326	192
327	180
328	170
329	176
330	164
331	204
332	191
333	208
334	232
335	206
336	213
337	194
338	190
339	174
340	182
341	185
342	195
343	229
344	212
345	196
346	250
347	229
348	195
349	178
350	191
351	235
352	221
353	224
354	217
355	203
356	234
357	195
358	187
359	201
360	197
361	212
362	233
363	223
364	242
365	217
366	235
367	238
368	210
369	195
370	241
371	228
372	218
373	248
374	231
375	218
376	230
377	225
378	196
379	210
380	205
381	210
382	200
383	235
384	222
385	241
386	252
387	269
388	236
389	215
390	225
391	228
392	216
393	228
394	204
395	211
396	232
397	220
